flight_key,direction,sched_utc,first_seen_utc,tail_seen_utc,hours_before,seen_without_tail_first
SWA3400,Arrival,2026-09-24T16:54:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T12:54:13+00:00,4.0,True
UAL1044,Arrival,2026-09-24T17:07:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T12:54:13+00:00,4.21,True
JR785,Arrival,2026-09-24T17:13:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T12:54:13+00:00,4.31,False
SWA1755,Arrival,2026-09-24T17:14:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T12:54:13+00:00,4.33,True
VJ151,Arrival,2026-09-24T20:23:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T12:54:13+00:00,7.48,False
UAL4518,Arrival,2026-09-24T23:55:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T12:54:13+00:00,11.01,False
UAL2459,Departure,2026-09-24T14:15:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,-0.14,True
UAL3715,Departure,2026-09-24T14:30:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,0.11,True
AAL3546,Departure,2026-09-24T14:58:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,0.58,True
AAL4443,Departure,2026-09-24T14:58:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,0.58,True
DAL5041,Departure,2026-09-24T15:00:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,0.61,True
SWA2591,Departure,2026-09-24T15:05:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,0.7,True
DAL1571,Departure,2026-09-24T15:05:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,0.7,True
SWA3798,Departure,2026-09-24T15:10:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,0.78,True
SWA2545,Departure,2026-09-24T15:10:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,0.78,True
SWA2537,Departure,2026-09-24T15:10:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,0.78,True
AAL3333,Departure,2026-09-24T15:14:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,0.85,True
SWA4206,Departure,2026-09-24T15:15:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,0.86,True
FFT1523,Departure,2026-09-24T15:20:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,0.95,True
SWA2384,Departure,2026-09-24T15:20:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,0.95,True
SWA2390,Departure,2026-09-24T15:25:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,1.03,True
UAL4517,Departure,2026-09-24T15:27:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,1.06,True
DAL2868,Departure,2026-09-24T15:29:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,1.1,True
SWA3879,Departure,2026-09-24T15:30:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,1.11,True
SWA2926,Departure,2026-09-24T15:40:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,1.28,True
SWA4334,Departure,2026-09-24T16:05:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,1.7,True
SWA3861,Departure,2026-09-24T16:13:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,1.83,True
EJA844,Departure,2026-09-24T17:50:00+00:00,2026-09-24T14:23:12+00:00,2026-09-24T14:23:12+00:00,3.45,False
DAL1289,Arrival,2026-09-24T15:02:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,0.65,True
DAL1400,Arrival,2026-09-24T15:30:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,1.11,True
UAL2311,Arrival,2026-09-24T16:16:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,1.88,True
DAL4922,Arrival,2026-09-24T16:38:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,2.25,True
SWA1733,Arrival,2026-09-24T16:44:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,2.35,True
SWA1396,Arrival,2026-09-24T16:49:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,2.43,True
SWA316,Arrival,2026-09-24T17:39:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,3.26,True
SWA1149,Arrival,2026-09-24T17:59:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,3.6,True
AAL477,Arrival,2026-09-24T18:15:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,3.86,True
EJA989,Arrival,2026-09-24T18:19:00+00:00,2026-09-24T14:23:12+00:00,2026-09-24T14:23:12+00:00,3.93,False
SWA790,Arrival,2026-09-24T18:29:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,4.1,True
AAL2660,Arrival,2026-09-24T18:31:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,4.13,True
SWA2303,Arrival,2026-09-24T18:49:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T14:23:12+00:00,4.43,True
AAL2487,Arrival,2026-09-25T00:45:00+00:00,2026-09-24T14:23:12+00:00,2026-09-24T14:23:12+00:00,10.36,False
AAL4436,Departure,2026-09-24T15:45:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,-0.23,True
AAL2818,Departure,2026-09-24T16:01:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,0.04,True
AAL1739,Departure,2026-09-24T16:09:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,0.17,True
UAL6213,Departure,2026-09-24T16:10:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,0.19,True
DAL1289,Departure,2026-09-24T16:33:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,0.57,True
SWA3812,Departure,2026-09-24T16:40:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,0.69,True
SWA3877,Departure,2026-09-24T16:50:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,0.86,True
SWA415,Departure,2026-09-24T17:00:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,1.02,True
AAL2497,Departure,2026-09-24T17:02:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,1.06,True
ACA8688,Departure,2026-09-24T17:10:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,1.19,True
SWA3841,Departure,2026-09-24T17:15:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,1.27,True
SWA3346,Departure,2026-09-24T17:32:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,1.56,True
SWA4039,Departure,2026-09-24T17:40:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,1.69,True
SWA3828,Departure,2026-09-24T17:50:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,1.86,True
JTL10,Departure,2026-09-24T18:15:00+00:00,2026-09-24T15:58:32+00:00,2026-09-24T15:58:32+00:00,2.27,False
EJA340,Departure,2026-09-24T18:54:00+00:00,2026-09-24T15:58:32+00:00,2026-09-24T15:58:32+00:00,2.92,False
SWA3829,Departure,2026-09-24T19:00:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,3.02,True
AAL4074,Arrival,2026-09-24T16:39:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,0.67,True
DAL1371,Arrival,2026-09-24T17:36:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,1.62,True
UAL652,Arrival,2026-09-24T17:43:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,1.74,True
SWA2811,Arrival,2026-09-24T17:52:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,1.89,True
DAL566,Arrival,2026-09-24T18:00:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,2.02,True
AAL3096,Arrival,2026-09-24T18:00:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,2.02,True
FDY444,Arrival,2026-09-24T18:07:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,2.14,True
AAL6355,Arrival,2026-09-24T18:08:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,2.16,True
SWA2442,Arrival,2026-09-24T18:19:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,2.34,True
SWA3378,Arrival,2026-09-24T18:34:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,2.59,True
SWA2530,Arrival,2026-09-24T18:39:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,2.67,True
SWA2948,Arrival,2026-09-24T19:09:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,3.17,True
SWA3044,Arrival,2026-09-24T19:32:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T15:58:32+00:00,3.56,True
EJA908,Arrival,2026-09-24T21:15:00+00:00,2026-09-24T15:58:32+00:00,2026-09-24T15:58:32+00:00,5.27,False
FFT3107,Departure,2026-09-24T17:27:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,-0.05,True
DAL4922,Departure,2026-09-24T18:01:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,0.51,True
SWA1007,Departure,2026-09-24T18:03:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,0.55,True
UAL4454,Departure,2026-09-24T18:09:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,0.65,True
SWA2999,Departure,2026-09-24T18:15:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,0.75,True
AAL4074,Departure,2026-09-24T18:15:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,0.75,True
SWA3808,Departure,2026-09-24T18:31:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,1.01,True
SWA171,Departure,2026-09-24T18:50:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,1.33,True
SWA3846,Departure,2026-09-24T18:50:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,1.33,True
SWA2336,Departure,2026-09-24T19:05:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,1.58,True
FDY457,Departure,2026-09-24T19:10:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,1.66,True
SWA1293,Departure,2026-09-24T19:24:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,1.9,True
SWA3857,Departure,2026-09-24T19:25:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,1.91,True
XSR717,Arrival,2026-09-24T18:41:00+00:00,2026-09-24T17:30:11+00:00,2026-09-24T17:30:11+00:00,1.18,False
ACA8889,Arrival,2026-09-24T18:52:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,1.36,True
UAL2042,Arrival,2026-09-24T19:02:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,1.53,True
SWA3979,Arrival,2026-09-24T19:10:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,1.66,True
UAL5696,Arrival,2026-09-24T19:12:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,1.7,True
SWA2175,Arrival,2026-09-24T19:33:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,2.05,True
SWA3413,Arrival,2026-09-24T19:44:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,2.23,True
SWA4080,Arrival,2026-09-24T19:48:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,2.3,True
SWA3121,Arrival,2026-09-24T19:49:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,2.31,True
SWA2535,Arrival,2026-09-24T19:50:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,2.33,True
SWA2570,Arrival,2026-09-24T20:01:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,2.51,True
DAL4905,Arrival,2026-09-24T20:31:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,3.01,True
UAL2000,Arrival,2026-09-24T20:39:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,3.15,True
AAL4449,Arrival,2026-09-24T20:48:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,3.3,True
UAL3717,Arrival,2026-09-24T20:55:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,3.41,True
SWA4432,Arrival,2026-09-24T21:28:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,3.96,True
SWA3362,Arrival,2026-09-24T21:43:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,4.21,True
SWA3755,Arrival,2026-09-24T22:39:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T17:30:11+00:00,5.15,True
SWA3564,Arrival,2026-09-24T22:51:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T17:30:11+00:00,5.35,True
SWA3471,Arrival,2026-09-24T22:54:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T17:30:11+00:00,5.4,True
SWA2317,Arrival,2026-09-24T22:59:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T17:30:11+00:00,5.48,True
SWA2631,Arrival,2026-09-24T22:59:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T17:30:11+00:00,5.48,True
UAL1905,Arrival,2026-09-24T23:37:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T17:30:11+00:00,6.11,True
JTL820,Arrival,2026-09-25T02:29:00+00:00,2026-09-24T17:30:11+00:00,2026-09-24T17:30:11+00:00,8.98,False
UAL4576,Arrival,2026-09-25T03:53:00+00:00,2026-09-24T17:30:11+00:00,2026-09-24T17:30:11+00:00,10.38,False
DAL1609,Arrival,2026-09-25T04:16:00+00:00,2026-09-24T17:30:11+00:00,2026-09-24T17:30:11+00:00,10.76,False
AAL1445,Arrival,2026-09-25T04:43:00+00:00,2026-09-24T17:30:11+00:00,2026-09-24T17:30:11+00:00,11.21,False
AAL6355,Departure,2026-09-24T19:07:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,-0.22,True
AAL3096,Departure,2026-09-24T19:08:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,-0.21,True
AAL477,Departure,2026-09-24T19:11:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,-0.16,True
DAL1371,Departure,2026-09-24T19:18:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,-0.04,True
DAL2455,Departure,2026-09-24T19:25:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,0.08,True
DAL566,Departure,2026-09-24T19:30:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,0.16,True
AAL2660,Departure,2026-09-24T19:30:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,0.16,True
ACA8890,Departure,2026-09-24T19:40:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,0.33,True
SWA125,Departure,2026-09-24T19:45:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,0.41,True
SWA3862,Departure,2026-09-24T19:48:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,0.46,True
SWA3521,Departure,2026-09-24T19:59:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,0.64,True
UAL5332,Departure,2026-09-24T20:11:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,0.84,True
UAL652,Departure,2026-09-24T20:12:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,0.86,True
SWA3799,Departure,2026-09-24T20:15:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,0.91,True
ASA388,Departure,2026-09-24T20:19:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,0.98,True
KOW90,Departure,2026-09-24T20:30:00+00:00,2026-09-24T19:20:29+00:00,2026-09-24T19:20:29+00:00,1.16,False
SWA1356,Departure,2026-09-24T20:45:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,1.41,True
SWA2535,Departure,2026-09-24T20:45:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,1.41,True
SWA4080,Departure,2026-09-24T20:45:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,1.41,True
SWA3852,Departure,2026-09-24T20:46:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,1.43,True
SWA4177,Departure,2026-09-24T20:46:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,1.43,True
SWA2301,Departure,2026-09-24T20:55:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,1.58,True
SWA332,Departure,2026-09-24T21:15:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,1.91,True
SWA3831,Departure,2026-09-24T22:30:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,3.16,True
EJA908,Departure,2026-09-24T22:30:00+00:00,2026-09-24T19:20:29+00:00,2026-09-24T19:20:29+00:00,3.16,False
LXJ390,Departure,2026-09-24T23:34:00+00:00,2026-09-24T19:20:29+00:00,2026-09-24T19:20:29+00:00,4.23,False
LXJ220,Departure,2026-09-25T00:00:00+00:00,2026-09-24T19:20:29+00:00,2026-09-24T19:20:29+00:00,4.66,False
JTL318,Arrival,2026-09-24T19:36:00+00:00,2026-09-24T19:20:29+00:00,2026-09-24T19:20:29+00:00,0.26,False
DAL3811,Arrival,2026-09-24T20:01:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,0.68,True
DAL543,Arrival,2026-09-24T20:29:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,1.14,True
AAL3944,Arrival,2026-09-24T21:04:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,1.73,True
SWA2839,Arrival,2026-09-24T21:14:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,1.89,True
AAL3066,Arrival,2026-09-24T21:19:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,1.98,True
UAL1639,Arrival,2026-09-24T21:32:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,2.19,True
AAL4645,Arrival,2026-09-24T21:52:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,2.53,True
SWA4055,Arrival,2026-09-24T21:54:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,2.56,True
UAL4416,Arrival,2026-09-24T21:55:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,2.58,True
AAL2571,Arrival,2026-09-24T21:57:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,2.61,True
SWA1772,Arrival,2026-09-24T22:14:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,2.89,True
LXJ390,Arrival,2026-09-24T22:18:00+00:00,2026-09-24T19:20:29+00:00,2026-09-24T19:20:29+00:00,2.96,False
FFT2635,Arrival,2026-09-24T22:33:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T19:20:29+00:00,3.21,True
SWA3001,Arrival,2026-09-24T22:39:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T19:20:29+00:00,3.31,True
SWA1404,Arrival,2026-09-24T22:57:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T19:20:29+00:00,3.61,True
SWA1375,Arrival,2026-09-24T22:57:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T19:20:29+00:00,3.61,True
EJA923,Arrival,2026-09-24T23:06:00+00:00,2026-09-24T19:20:29+00:00,2026-09-24T19:20:29+00:00,3.76,False
SWA3281,Arrival,2026-09-24T23:14:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T19:20:29+00:00,3.89,True
ASA672,Arrival,2026-09-24T23:21:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T19:20:29+00:00,4.01,True
SWA2144,Arrival,2026-09-24T23:30:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T19:20:29+00:00,4.16,True
SWA2076,Arrival,2026-09-25T00:14:00+00:00,2026-09-24T14:23:12+00:00,2026-09-24T19:20:29+00:00,4.89,True
DAL2666,Arrival,2026-09-25T05:44:00+00:00,2026-09-24T19:20:29+00:00,2026-09-24T19:20:29+00:00,10.39,False
SWA4041,Departure,2026-09-24T21:31:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T21:16:33+00:00,0.24,True
AAL4449,Departure,2026-09-24T21:37:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T21:16:33+00:00,0.34,True
UAL2323,Departure,2026-09-24T21:39:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T21:16:33+00:00,0.37,True
UAL3710,Departure,2026-09-24T21:50:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T21:16:33+00:00,0.56,True
SWA2839,Departure,2026-09-24T21:55:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T21:16:33+00:00,0.64,True
DAL543,Departure,2026-09-24T21:59:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T21:16:33+00:00,0.71,True
AAL3739,Departure,2026-09-24T22:11:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T21:16:33+00:00,0.91,True
AAL2286,Departure,2026-09-24T22:13:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T21:16:33+00:00,0.94,True
AAL4645,Departure,2026-09-24T22:18:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T21:16:33+00:00,1.02,True
DAL4905,Departure,2026-09-24T22:30:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T21:16:33+00:00,1.22,True
UAL541,Departure,2026-09-24T22:36:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T21:16:33+00:00,1.32,True
SWA3807,Departure,2026-09-24T22:40:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T21:16:33+00:00,1.39,True
SWA1030,Departure,2026-09-24T22:50:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T21:16:33+00:00,1.56,True
SWA3001,Departure,2026-09-24T23:19:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T21:16:33+00:00,2.04,True
SCX3008,Departure,2026-09-24T23:36:00+00:00,2026-09-24T21:16:33+00:00,2026-09-24T21:16:33+00:00,2.32,False
EJA830,Departure,2026-09-24T23:45:00+00:00,2026-09-24T21:16:33+00:00,2026-09-24T21:16:33+00:00,2.47,False
SWA1996,Arrival,2026-09-24T21:02:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T21:16:33+00:00,-0.24,True
DAL1224,Arrival,2026-09-24T21:22:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T21:16:33+00:00,0.09,True
DAL2822,Arrival,2026-09-24T21:55:00+00:00,2026-09-24T11:15:33+00:00,2026-09-24T21:16:33+00:00,0.64,True
EJA830,Arrival,2026-09-24T22:06:00+00:00,2026-09-24T21:16:33+00:00,2026-09-24T21:16:33+00:00,0.82,False
LXJ220,Arrival,2026-09-24T22:13:00+00:00,2026-09-24T21:16:33+00:00,2026-09-24T21:16:33+00:00,0.94,False
DAL1393,Arrival,2026-09-24T22:22:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T21:16:33+00:00,1.09,True
EJA289,Arrival,2026-09-24T22:28:00+00:00,2026-09-24T21:16:33+00:00,2026-09-24T21:16:33+00:00,1.19,False
SWA3070,Arrival,2026-09-24T22:37:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T21:16:33+00:00,1.34,True
SWA2538,Arrival,2026-09-24T22:37:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T21:16:33+00:00,1.34,True
AAL2761,Arrival,2026-09-24T22:39:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T21:16:33+00:00,1.37,True
SWA2908,Arrival,2026-09-24T22:45:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T21:16:33+00:00,1.47,True
EJA512,Arrival,2026-09-24T22:48:00+00:00,2026-09-24T21:16:33+00:00,2026-09-24T21:16:33+00:00,1.52,False
SWA1766,Arrival,2026-09-24T22:50:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T21:16:33+00:00,1.56,True
SWA3912,Arrival,2026-09-24T23:45:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T21:16:33+00:00,2.47,True
SWA4254,Arrival,2026-09-24T23:59:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T21:16:33+00:00,2.71,True
SWA2950,Arrival,2026-09-25T00:02:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T21:16:33+00:00,2.76,True
UAL4527,Arrival,2026-09-25T00:15:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T21:16:33+00:00,2.97,True
SWA1695,Arrival,2026-09-25T00:21:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T21:16:33+00:00,3.07,True
SWA3555,Arrival,2026-09-25T00:31:00+00:00,2026-09-24T14:23:12+00:00,2026-09-24T21:16:33+00:00,3.24,True
EJA943,Arrival,2026-09-25T00:51:00+00:00,2026-09-24T21:16:33+00:00,2026-09-24T21:16:33+00:00,3.57,False
SWA2508,Arrival,2026-09-25T00:54:00+00:00,2026-09-24T14:23:12+00:00,2026-09-24T21:16:33+00:00,3.62,True
SWA3392,Arrival,2026-09-25T01:03:00+00:00,2026-09-24T14:23:12+00:00,2026-09-24T21:16:33+00:00,3.77,True
SWA3266,Arrival,2026-09-25T01:03:00+00:00,2026-09-24T14:23:12+00:00,2026-09-24T21:16:33+00:00,3.77,True
SWA2035,Arrival,2026-09-25T01:15:00+00:00,2026-09-24T14:23:12+00:00,2026-09-24T21:16:33+00:00,3.97,True
SWA4120,Arrival,2026-09-25T01:17:00+00:00,2026-09-24T14:23:12+00:00,2026-09-24T21:16:33+00:00,4.01,True
SWA2473,Arrival,2026-09-25T01:28:00+00:00,2026-09-24T14:23:12+00:00,2026-09-24T21:16:33+00:00,4.19,True
SWA4407,Arrival,2026-09-25T01:36:00+00:00,2026-09-24T14:23:12+00:00,2026-09-24T21:16:33+00:00,4.32,True
DAL1224,Departure,2026-09-24T22:37:00+00:00,2026-09-24T12:54:13+00:00,2026-09-24T22:49:59+00:00,-0.22,True
